date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
15.02.1990	100	70	5	NA	2.3	0	-6.2	NA	10.3	13	25.25
16.02.1990	100	75	0	NA	0.2	3.1	-6.1	NA	7.7	13	27.5
17.02.1990	100	73	0	NA	2.4	0	0.2	NA	7	8	27
18.02.1990	100	70	0	38.5	0	2.2	1.8	NA	6	8	23.5
19.02.1990	82	65	0	NA	0	7.7	5	NA	5.3	8	20
20.02.1990	77	60	0	NA	0	9.4	5.2	NA	6.7	10	21
21.02.1990	73	55	0	NA	0	9.6	1.5	NA	7.3	10	31
22.02.1990	52	50	0	NA	0	10	5	NA	2.7	4	20.75
23.02.1990	91	50	0	NA	0	9.1	4.1	NA	3.3	4	24.5
24.02.1990	79	45	1	NA	0.5	7.5	5.3	NA	5	7	22.75
25.02.1990	97	45	15	23.9	21	0	-0.2	NA	16	20	23.5
26.02.1990	89	45	20	NA	10	0	-5.4	NA	11	15	25.25
27.02.1990	99	65	20	NA	8	0	-4.6	NA	9.3	10	24
28.02.1990	99	85	10	NA	4.3	0	-5.5	NA	16.7	20	29.5
01.03.1990	100	95	4	NA	1.8	0	-7.5	NA	16	18	30
02.03.1990	100	98	8	NA	4.6	0	-7.4	NA	15	18	31
03.03.1990	100	102	5	NA	2.6	0	-4.6	NA	14.7	19	27
04.03.1990	100	103	15	438.1	9.2	0	-3.1	NA	8.3	12	27
05.03.1990	100	110	20	NA	14.8	0	-2.1	NA	11.3	13	26.5
06.03.1990	100	110	0	NA	4.2	0	0.6	NA	9.3	13	27
07.03.1990	99	110	0	NA	0	0.9	0.3	NA	4.7	6	25.75
08.03.1990	89	110	10	NA	5.2	1.2	-1.6	NA	12.7	25	26
09.03.1990	100	110	5	NA	2.8	2.9	-3.6	NA	12.3	25	26.5
10.03.1990	100	110	0	NA	1.4	3.6	3	NA	7.3	8	27
11.03.1990	91	100	0	52	0	5.8	-0.1	NA	10.7	14	29.5
12.03.1990	80	95	0	NA	0	4.3	-2.7	NA	5.7	10	31
13.03.1990	88	95	0	NA	0	9	0.6	NA	2	3	20.25
14.03.1990	90	85	0	NA	0	8.9	-0.1	NA	3.7	5	28
15.03.1990	81	75	0	NA	0	10.6	1.6	NA	1	2	15
16.03.1990	71	70	0	NA	0	10.9	3.3	NA	1.7	2	20
17.03.1990	60	65	0	NA	0	10.9	4.4	NA	8.7	15	18
18.03.1990	47	60	0	210.4	0	10.8	6	NA	3.3	4	28.5
19.03.1990	90	55	0	NA	1.9	2.5	3.1	NA	4	5	22
20.03.1990	100	50	0	NA	0	0	3.7	NA	4	5	19
21.03.1990	100	48	0	NA	0	0	4.5	NA	6	7	28
22.03.1990	96	40	0	NA	0	6	-1.2	NA	5.3	8	28
23.03.1990	95	40	0	NA	0	10.7	2.3	NA	4	6	21.25
24.03.1990	97	38	5	NA	2.5	0	-3.4	NA	6.7	8	28
25.03.1990	96	40	1	170.1	0.5	0.6	-4.3	NA	4.3	6	32.5
26.03.1990	97	40	0	NA	0	2.4	-2.8	NA	6.3	7	13
27.03.1990	94	40	0	NA	0	6.5	3.2	NA	2	4	7.75
28.03.1990	100	35	0	NA	1.1	0.1	1.4	NA	7	9	20
29.03.1990	93	30	0	NA	0	6.8	1.2	NA	5.3	6	31.75
30.03.1990	95	25	0	NA	0	10.1	2	NA	8.3	10	34.75
31.03.1990	61	20	0	NA	0	11.7	5.9	NA	4.7	8	12.25
01.04.1990	82	15	0	NA	0	11.6	6.9	NA	3.3	5	14.25
02.04.1990	80	10	1	NA	3.2	8.6	5.3	NA	5.3	8	18
03.04.1990	100	6	2	NA	0.9	2.6	-3.7	NA	6.7	10	27
04.04.1990	93	6	2	NA	0.9	0.4	-3.9	NA	3.3	4	12.25
05.04.1990	97	7	2	NA	0.9	0.3	-3.4	NA	5	8	11
06.04.1990	97	8	7	NA	3.4	0	-3.6	NA	6.7	10	22.25
07.04.1990	96	13	0	NA	0	5.5	-6.5	NA	9	15	20
08.04.1990	80	10	0	NA	0	12	-5.8	NA	4.7	5	12
09.04.1990	76	10	0	NA	0	12	-4	NA	3.3	4	30.75
10.04.1990	93	10	8	NA	4.2	0	-2.7	NA	7.7	10	28.75
11.04.1990	95	15	0	NA	0	3.5	-1.4	NA	4.7	5	36
12.04.1990	86	15	0	NA	0	6.2	0.3	NA	2.7	5	12.75
13.04.1990	76	14	2	NA	1.4	5.6	2.2	NA	2.7	4	17.5
14.04.1990	98	15	1	NA	0.3	0	-0.2	NA	4.3	6	22.5
15.04.1990	93	15	1	NA	0.3	3.5	-2.1	NA	3.7	8	12.25
16.04.1990	93	15	0	NA	0	5.9	-0.7	NA	2	4	12.25
17.04.1990	90	14	0	NA	0	2.6	1	NA	2	3	7.75
18.04.1990	98	13	0	NA	1.7	3.8	1.5	NA	2	4	9.75
19.04.1990	84	5	0	NA	0	9.7	3.9	NA	5	6	10.75
20.04.1990	91	0	0	NA	1.7	4.9	3.8	NA	3.7	6	12
21.04.1990	100	0	0	NA	0.8	0.2	2.3	NA	2.7	4	9.75
22.04.1990	100	0	6	0	11.8	0	1.4	NA	6	8	7.5
23.04.1990	100	6	4	NA	14.1	0	0.9	NA	2.3	3	31.5
24.04.1990	100	7	0	NA	5	1.1	1.1	NA	2.3	3	32.5
25.04.1990	100	0	0	NA	1.8	2.6	2.5	NA	4	6	29.75
26.04.1990	98	0	5	NA	11.2	0	-0.8	NA	8.7	18	30
27.04.1990	100	5	0	NA	0	2.9	-3.3	NA	13.3	16	31
28.04.1990	89	0	0	NA	1.2	8.8	0.3	NA	5.3	8	32.25
29.04.1990	100	0	0	0	1.8	0	4	NA	6	8	31
30.04.1990	89	0	0	NA	0	10.3	7.4	NA	6	8	26.75
01.05.1990	70	0	0	NA	0	13.4	5.9	NA	1	2	5.5
02.05.1990	62	0	0	NA	0	13.5	7	NA	4.7	6	5.25
03.05.1990	59	0	0	NA	0	13.5	10	NA	5	6	7.75
04.05.1990	65	0	0	NA	0	9.8	11.1	NA	4	5	27.5
05.05.1990	59	0	0	NA	0	13.6	10.7	NA	4.3	5	20
06.05.1990	54	0	0	0	0	13.6	11.1	NA	4.3	5	11
07.05.1990	63	0	0	NA	0	4	11.6	NA	4.3	5	24.25
08.05.1990	66	0	0	NA	8.4	6.8	10.8	NA	3	4	23.25
09.05.1990	74	0	0	NA	2.3	7.6	10.4	NA	3	4	24.25
10.05.1990	92	0	0	NA	3.8	7.5	8	NA	2.7	4	23.25
11.05.1990	100	0	0	NA	0.9	4.2	7.9	NA	3.3	4	19
12.05.1990	85	0	0	NA	0	11.9	9.5	NA	2.3	4	18
13.05.1990	92	0	0	0	0	8.5	6.9	NA	2.7	4	25.75
14.05.1990	83	0	0	NA	0	13.5	7.9	NA	4.7	5	15.5
15.05.1990	84	0	0	NA	2.2	9.9	11.1	NA	5	6	27.75
16.05.1990	100	0	0	NA	1.6	4.8	6.8	NA	7	10	30
17.05.1990	93	0	0	NA	0	5	1.2	NA	6.7	10	34.25
18.05.1990	64	0	0	NA	0	9.6	4	NA	4	6	27.5
19.05.1990	75	0	0	NA	0	5.2	4.8	NA	3	5	15.75
20.05.1990	75	0	0	0	0	9.4	8	NA	5.3	7	16
21.05.1990	71	0	0	NA	0	5.6	8.5	NA	5	5	31.5
22.05.1990	70	0	0	NA	6	8.7	11	NA	2.3	3	22.5
23.05.1990	82	0	0	NA	0	2.9	10.4	NA	4	7	30
24.05.1990	86	0	0	NA	0	4.1	3	NA	6	7	33.5
25.05.1990	72	0	0	NA	0	13.2	2.5	NA	5	6	32.5
26.05.1990	72	0	0	NA	0.9	8.8	2.6	NA	4	5	32.25
27.05.1990	81	0	0	0	2	4.1	0.3	NA	6	7	31
28.05.1990	86	0	0	NA	1.6	6.7	0.8	NA	5.3	7	32.5
29.05.1990	87	0	0	NA	1.6	8.7	2.2	NA	4	6	34
30.05.1990	68	0	0	NA	0.9	8.9	6.4	NA	3.3	4	31
30.09.1990	97	0	0	0	5.8	0.1	7.4	NA	6.7	8	31
01.10.1990	94	0	0	NA	0	5.6	5.6	NA	4.7	8	29.75
02.10.1990	74	0	0	NA	0	10.4	7.4	NA	3.7	5	20
03.10.1990	91	0	0	NA	5.5	6.6	5.7	NA	6.3	11	26.75
04.10.1990	94	0	0	NA	1.2	5.8	2.6	NA	6.7	8	31
05.10.1990	100	0	0	NA	1	0	6.9	NA	2.7	3	21.25
06.10.1990	96	0	0	NA	0.9	3.4	6.7	NA	4.3	6	26.75
07.10.1990	100	0	0	0	0.9	0.1	-0.3	NA	8	9	32.5
08.10.1990	90	0	0	NA	0	7.6	0.6	NA	4.3	7	27.5
09.10.1990	79	0	0	NA	0	9.5	4.8	NA	2.3	4	12.25
10.10.1990	72	0	0	NA	0	9.8	7.3	NA	3.7	5	21.5
11.10.1990	34	0	0	NA	0	9.7	10.6	NA	2.3	6	16.75
12.10.1990	74	0	0	NA	0	8.4	10.4	NA	3	5	7.25
13.10.1990	60	0	0	NA	0	8.4	11.9	NA	3.7	4	25.75
14.10.1990	63	0	0	0	0	9	10.4	NA	4.7	8	17.5
15.10.1990	78	0	0	NA	0	8.6	9.4	NA	0.3	1	4
16.10.1990	65	0	0	NA	0	8.5	8.1	NA	6.7	8	15.75
17.10.1990	92	0	0	NA	5.2	3.2	8	NA	3	4	19
18.10.1990	94	0	0	NA	1.6	2.6	5.6	NA	3.3	4	22
19.10.1990	97	0	0	NA	1.2	0	2.3	NA	6	8	36
20.10.1990	91	0	0	NA	0	0	-3.5	NA	4	4	36
21.10.1990	86	0	0	0	0	7	-0.4	NA	1.3	2	8.25
22.10.1990	63	0	0	NA	0	8.6	2.1	NA	4	6	13
23.10.1990	72	0	0	NA	0	8.6	-0.7	NA	5.3	6	14.5
24.10.1990	85	0	0	NA	0	8.7	0.5	NA	2	4	9.75
25.10.1990	79	0	0	NA	0	2.1	1.1	NA	7	8	13
26.10.1990	95	0	4	NA	3.6	0	0.4	NA	3.7	10	10
27.10.1990	95	4	0	NA	1.5	0	0.4	NA	5	9	21.25
28.10.1990	94	0	3	0	24.6	0	0.3	NA	8.3	10	24.5
29.10.1990	93	3	15	NA	14.6	0	-1.2	NA	6.7	12	26
30.10.1990	96	18	6	NA	17.5	0	0.5	NA	3.7	4	21
31.10.1990	93	21	2	NA	11.7	0	0.6	NA	5.7	9	25.5
01.11.1990	90	20	6	NA	12.9	0	-0.8	NA	5	6	23.5
02.11.1990	96	26	3	NA	1.6	0	-1.8	NA	3	4	24.5
03.11.1990	100	28	10	NA	6.4	0	-3.3	NA	1.3	2	14.5
04.11.1990	94	32	1	61	0.4	0.6	-4.1	NA	2.7	5	24.75
05.11.1990	96	32	2	NA	0.9	0	-5	NA	5.7	7	31
06.11.1990	99	32	0	NA	0	0	-3.1	NA	8.3	10	33.75
07.11.1990	95	30	0	NA	0	0	-2.2	NA	6.3	12	31.75
08.11.1990	92	28	0	NA	0	5.6	-3.3	NA	2.7	4	15.25
09.11.1990	94	28	0	NA	0	8.5	-3.7	NA	2.3	3	18
10.11.1990	100	25	0	NA	2.1	0	2.3	NA	3.7	4	23.25
11.11.1990	100	15	0	NA	1.6	0	2.2	NA	4.3	5	27
12.11.1990	100	10	0	NA	0.3	0	0.4	NA	3.3	4	27
13.11.1990	100	8	0	NA	0.2	0	0.1	NA	2.3	3	18
14.11.1990	100	7	0	NA	0.9	0	1.6	NA	3.7	4	22.75
15.11.1990	100	5	0	NA	2.6	0	1.3	NA	4	5	21.5
16.11.1990	100	0	0	NA	55.4	0	2.9	NA	6.7	10	24.5
17.11.1990	100	0	5	NA	6.4	0	-2.1	NA	10	15	30
18.11.1990	100	5	20	NA	8.8	0	-3.1	NA	7.7	10	25.5
19.11.1990	100	22	20	NA	58.2	0	-1.4	NA	10	10	14.25
20.11.1990	100	32	0	NA	0	0	-3.2	NA	7.7	10	27
21.11.1990	100	32	5	NA	4.6	0	-3.5	NA	3	5	14.5
22.11.1990	100	35	0	NA	3.5	0	-0.7	NA	4	6	18
23.11.1990	94	25	0	NA	0	2.2	-3.1	NA	1.7	3	14.25
24.11.1990	91	25	0	NA	0.5	4.2	-0.5	NA	6.3	12	15.5
25.11.1990	100	25	1	NA	0.6	0	-1.3	NA	6.3	8	19
26.11.1990	90	25	0	NA	0	0	-3	NA	6	10	33.75
27.11.1990	100	25	0	NA	0.3	0	-3.7	NA	5.7	6	24.25
28.11.1990	100	25	6	NA	3.2	0	-4.3	NA	8.3	10	31.25
29.11.1990	99	31	7	NA	4.2	0	-8.3	NA	11.3	14	30
30.11.1990	100	38	1	NA	0.7	0	-10.6	NA	7.7	8	36
01.12.1990	100	39	0	NA	0	0	-5.6	NA	8	9	20
02.12.1990	100	39	2	79.1	1	0	-4.1	NA	6	7	30
03.12.1990	100	40	15	NA	10	0	-4.7	NA	8.3	10	33
04.12.1990	100	55	10	NA	6.5	0	-6.2	NA	8.3	9	30
05.12.1990	98	63	0	NA	0	7.1	-9.6	NA	3.7	6	36
06.12.1990	76	63	0	NA	0	6.9	-6.8	NA	3	3	28.5
07.12.1990	92	63	0	NA	0	1.1	-5.5	NA	1.7	2	24
08.12.1990	98	63	10	NA	7.5	2.9	-3	NA	3.3	6	16
09.12.1990	99	70	10	165	8.6	0	-0.6	NA	11	13	15.25
10.12.1990	100	72	4	NA	2.6	0	-5	NA	7.7	8	18.5
11.12.1990	100	73	8	NA	4.6	0.1	-6.4	NA	6	10	9
12.12.1990	100	75	6	NA	3.9	0	-5.7	NA	7	10	30.5
13.12.1990	100	78	8	NA	4.9	0	-8.2	NA	12	16	35
14.12.1990	100	81	3	NA	1.6	0.9	-7.2	NA	8	10	28
15.12.1990	100	83	3	NA	2.1	0	-8	NA	14	17	10
16.12.1990	100	84	0	185.1	0	0.1	-7.2	NA	3	5	15.75
17.12.1990	100	84	1	NA	0.6	1.9	-6	NA	4.7	5	10
18.12.1990	100	84	3	NA	1.8	0	-7.4	NA	8	10	17.5
19.12.1990	100	85	20	NA	18.4	0	-8.6	NA	8.7	11	27
20.12.1990	100	95	10	NA	8.1	0	-5.3	NA	11.3	20	25.25
21.12.1990	100	98	0	NA	0	0	-4.9	NA	4.7	13	14.5
22.12.1990	99	98	0	NA	0	3.5	-1.8	NA	1	3	7.75
23.12.1990	98	95	0	199.9	0	6.4	-8.9	NA	10.7	16	11.75
24.12.1990	99	95	1	NA	0.7	3.8	-10.9	NA	15.3	18	14.5
25.12.1990	100	95	10	NA	5.6	0	-7.9	NA	9.3	15	17.75
26.12.1990	100	101	15	NA	9.4	0	-3.6	NA	6.7	8	21.5
27.12.1990	100	105	4	NA	2.5	0	-5.6	NA	7.7	8	23.25
28.12.1990	100	108	5	NA	20.1	0	-3.2	NA	7.3	9	19.5
29.12.1990	100	103	0	NA	0.1	0	-0.6	NA	8.3	15	26
30.12.1990	100	103	0	369.2	0	1	-3	NA	4.3	6	22
31.12.1990	100	103	4	NA	2.2	1	-4.1	NA	9	10	24.5
01.01.1991	100	105	5	NA	9.1	0	-3.6	NA	7	12	21.5
02.01.1991	100	110	4	NA	17	0	0.2	NA	10.3	16	26.25
03.01.1991	100	105	5	NA	8.2	0	0.7	NA	7.7	10	22
04.01.1991	100	110	8	NA	5.2	0	-3.9	NA	7.7	10	27
05.01.1991	100	115	5	NA	4.8	0	-4	NA	9.3	10	23.5
06.01.1991	100	117	4	396.1	2.4	0	-2	NA	7.7	10	22.5
07.01.1991	100	119	2	NA	1.2	0	-2	NA	6	8	22
08.01.1991	100	120	15	NA	10.2	0	-1.3	NA	8.7	10	21
09.01.1991	100	125	2	NA	4.4	0	2	NA	10	20	21
10.01.1991	100	108	5	NA	11.8	0	0	NA	5.7	6	24.75
11.01.1991	99	106	1	NA	0.2	0.6	-5.1	NA	6	10	25.75
12.01.1991	93	106	1	NA	0.4	0	-7.2	NA	7.3	8	34.75
13.01.1991	74	105	0	442.1	0	6.9	-6.6	NA	6.3	10	6.25
14.01.1991	77	105	0	NA	0	7.2	-8.8	NA	4.7	6	10.75
15.01.1991	79	104	0	NA	0	7.2	-6.7	NA	3.3	4	15.75
16.01.1991	72	102	0	NA	0	7.3	-2.1	NA	1.7	2	16.5
17.01.1991	63	102	0	NA	0	7.3	0.5	NA	3.7	4	13.5
18.01.1991	59	100	0	NA	0	7.2	0.3	NA	2.7	4	16.75
19.01.1991	62	100	0	NA	0	7.3	-2	NA	3.3	4	24.5
20.01.1991	92	100	3	397.4	1.6	0	-5.3	NA	6	8	27.75
21.01.1991	100	103	1	NA	0.4	1.6	-3.7	NA	2.7	4	18
22.01.1991	77	103	0	NA	0	7.1	-4.5	NA	4.7	8	29
23.01.1991	100	103	1	NA	0.4	0	-5.2	NA	9.3	10	32.25
24.01.1991	100	103	0	NA	0	6.9	-3.3	NA	3.3	8	23.25
25.01.1991	71	103	0	NA	0	7.8	-1.3	NA	7	9	31
26.01.1991	90	103	0	NA	0	0	-6.9	NA	8.3	10	33.5
27.01.1991	91	102	0	400	0	6.5	-7.2	NA	5.7	10	28
28.01.1991	92	102	8	NA	4.6	0	-7.6	NA	9.7	12	35
29.01.1991	80	110	0	NA	0	0	-12.4	NA	5.3	10	16.5
30.01.1991	56	110	0	NA	0	8	-10.9	NA	2.3	5	4.5
31.01.1991	58	104	0	NA	0	8	-12.7	NA	1	3	3.25
01.02.1991	50	104	0	NA	0	8.2	-12	NA	2	4	10.5
02.02.1991	62	102	1	NA	0.8	8	-9.4	NA	4.7	8	11.75
03.02.1991	94	102	4	NA	2.6	0	-13.4	NA	9.3	10	11
04.02.1991	73	104	5	NA	1.5	0	-19.7	NA	10	10	8
05.02.1991	73	104	0	NA	0	1.6	-14.4	NA	5.3	8	8.5
06.02.1991	91	104	6	NA	3.6	0	-10	NA	7.3	10	13.5
07.02.1991	91	110	1	NA	0.4	0	-9.4	NA	10.7	15	13
08.02.1991	91	111	0	NA	0.1	3.2	-9	NA	5.3	7	15.25
09.02.1991	89	110	5	NA	3.1	0.6	-4.6	NA	5.7	9	22.25
10.02.1991	90	113	1	NA	0.3	0.7	-11.6	NA	9.7	15	21.25
11.02.1991	92	113	1	NA	0.7	0.4	-11.4	NA	8	8	28
12.02.1991	97	114	1	NA	0.1	0	-13.2	NA	12.7	15	31.25
13.02.1991	97	115	4	NA	0.1	0	-14.4	NA	9.3	10	27
14.02.1991	98	120	2	NA	1.2	0	-11.4	NA	7.7	15	22.5
15.02.1991	98	120	5	NA	2.6	0	-10.9	NA	8.3	15	31.5
16.02.1991	94	125	4	NA	2.2	2.2	-9.7	NA	7.3	10	30.5
17.02.1991	90	125	0	NA	0	5.6	-9	NA	8	18	31
18.02.1991	90	125	0	NA	0	5.1	-6.5	NA	2.7	4	31
19.02.1991	99	120	0	NA	0	0	-2.9	NA	4.7	6	26
20.02.1991	79	120	0	NA	0	8.6	-1.8	NA	3.3	4	31
21.02.1991	86	118	0	NA	0.1	6.8	-2.7	NA	6	9	25
22.02.1991	96	118	0	NA	2.1	0.8	-2.7	NA	5	8	23.25
23.02.1991	73	118	0	NA	0	5.8	1.3	NA	6.7	15	20.75
24.02.1991	91	116	0	NA	0	6.8	1.5	NA	5.3	7	30.5
25.02.1991	85	112	0	NA	0	5.4	-4.9	NA	10	12	34.5
26.02.1991	92	112	0	NA	0	3.7	-9.1	NA	4.3	8	17
27.02.1991	75	112	0	NA	0	9.3	-6.1	NA	1.7	2	22
28.02.1991	90	112	0	NA	0	0.3	-6.6	NA	4.7	6	16.25
01.03.1991	96	111	0	NA	0	0	-5.4	NA	4	6	14.5
02.03.1991	95	111	0	NA	0	0	-1.1	NA	3.3	5	22
03.03.1991	68	111	0	448.1	0	5.5	-0.6	NA	1.7	2	22
04.03.1991	72	111	0	NA	0.2	5	2.5	NA	2	2	30
05.03.1991	84	111	0	NA	0.5	0	0.4	NA	2.7	4	15
06.03.1991	93	110	0	NA	0.4	2.7	0.1	NA	3	4	18.75
07.03.1991	73	110	0	NA	0	7.4	3.6	NA	1.3	2	12
08.03.1991	83	105	0	NA	0	0	4	NA	4	7	17.5
09.03.1991	94	100	0	NA	0.3	1.2	2.1	NA	4.7	8	26.5
10.03.1991	98	95	0	460.1	2.7	0	1.7	NA	1.7	3	18
11.03.1991	86	90	0	NA	0.1	3.2	2.4	NA	1.7	3	30.5
12.03.1991	84	88	0	NA	0	3.7	3	NA	1	1	26
13.03.1991	81	85	0	NA	0	10.3	1.9	NA	4	6	20.75
14.03.1991	89	83	0	NA	0	7.9	2.5	NA	3.3	6	25.25
15.03.1991	91	80	0	NA	0	4.9	2.8	NA	2	2	28
16.03.1991	81	80	0	NA	0	10	3.9	NA	3.3	6	11
17.03.1991	81	80	0	396.1	0	7.2	4.3	NA	2.7	4	25.5
18.03.1991	96	78	0	NA	26.8	2.8	2.3	NA	6.7	8	22.25
19.03.1991	100	70	0	NA	7.6	0	1.8	NA	8	8	28
20.03.1991	100	67	0	NA	1.8	0	4.6	NA	5.3	8	18
21.03.1991	100	60	10	NA	12.8	0	1.3	NA	6.7	10	26.75
22.03.1991	99	68	0	NA	0	0	0.2	NA	2.7	4	25
23.03.1991	100	65	0	NA	0	0	3.6	NA	4	6	13
24.03.1991	100	62	0	32.1	0	0	-1.7	NA	14	15	9
25.03.1991	89	62	0	NA	0	0	-4.2	NA	16.7	20	9
26.03.1991	95	62	5	NA	3.3	0	-5.2	NA	7	10	20
27.03.1991	100	66	8	NA	4.1	0	-6.5	NA	15	20	36
28.03.1991	99	72	3	NA	0.8	0	-5.8	NA	8.3	10	25
29.03.1991	98	72	0	NA	0	0.3	-1.2	NA	5	6	24.25
30.03.1991	100	70	0	NA	0.2	0	-4.6	NA	8.7	9	17.5
31.03.1991	95	68	0	NA	3.3	2.3	-1.3	NA	4.3	5	23.25
01.04.1991	93	68	0	NA	0	0	2.8	NA	3.7	6	20
02.04.1991	85	65	0	NA	0	5.5	5.1	NA	4	5	22.5
03.04.1991	86	60	0	NA	0	1.8	3.9	NA	5.3	9	13.25
04.04.1991	96	55	0	NA	0.3	0.7	3.2	NA	3.3	4	7.5
05.04.1991	89	50	0	NA	0.2	2.2	3.2	NA	5.7	6	36
06.04.1991	93	45	0	NA	1.1	0.6	2.2	NA	4.3	5	27.5
07.04.1991	94	40	6	192.1	3.1	0	-1.3	NA	4	5	28
08.04.1991	90	40	4	NA	2.8	4.4	-1.3	NA	8	10	30
09.04.1991	96	40	0	NA	0.1	2.7	-0.6	NA	8.3	9	22.5
10.04.1991	89	37	0	NA	0	8.5	3	NA	5.3	7	10
11.04.1991	83	32	0	NA	0	8.3	3.8	NA	3.3	4	9.75
12.04.1991	86	30	0	NA	0	9.1	4.3	NA	3	4	9
13.04.1991	84	25	0	NA	0	4.1	5.2	NA	5	6	9
14.04.1991	83	0	0	0	0	11	5.1	NA	3.7	6	26.25
15.04.1991	96	0	4	NA	8.6	1.6	-4.3	NA	11.3	12	33.5
16.04.1991	92	4	4	NA	6.6	6.2	-5.2	NA	6	10	31
17.04.1991	97	8	55	NA	48	0	-4.8	NA	4.7	6	11.5
18.04.1991	99	58	10	NA	5.2	0	-6.1	NA	8.3	9	33.5
19.04.1991	100	45	15	NA	11.2	0	-5.3	NA	2.3	6	23
20.04.1991	94	55	2	NA	0.8	7.2	-7.7	NA	3.7	5	29
21.04.1991	89	56	0	NA	0	4.4	-4.6	NA	2.7	3	21.75
22.04.1991	93	53	5	NA	2.9	1.3	-2.4	NA	1.3	2	11
23.04.1991	96	54	0	NA	0	4	-1.2	NA	1.3	3	3
24.04.1991	94	51	5	NA	3.3	1.2	-1.1	NA	3.3	5	8.5
25.04.1991	100	47	5	NA	2.6	0	-0.7	NA	5.3	8	17.5
26.04.1991	91	47	0	NA	0	6.6	3.3	NA	2	4	14.25
27.04.1991	87	34	0	NA	0.3	4.5	3.3	NA	2.7	4	16
28.04.1991	89	32	0	NA	0.9	1.1	3.2	NA	1	2	2.5
29.04.1991	97	28	0	NA	3	2.6	0.2	NA	3	3	21.25
30.04.1991	98	26	0	NA	10.2	0	2.9	NA	3.7	5	23
01.05.1991	92	0	6	NA	7.2	3	2.3	NA	2.3	3	22
02.05.1991	94	6	5	NA	6.8	0	0.4	NA	3.3	6	33.75
03.05.1991	100	10	3	NA	3.4	0	-1.6	NA	6.7	8	32.25
04.05.1991	91	10	0	NA	0	3.8	0.6	NA	4.3	7	25.75
05.05.1991	88	0	0	0	0	5.1	1.3	NA	4.7	6	29
06.05.1991	100	0	0	NA	0	0	-2.5	NA	4.7	6	34.75
07.05.1991	100	0	0	NA	0	0	-1.5	NA	5.3	8	31
08.05.1991	83	0	0	NA	0	1.5	1.7	NA	2	2	17.75
09.05.1991	82	0	0	NA	0	3.4	5.6	NA	5.3	6	14.25
10.05.1991	84	0	0	NA	6.8	0	7.2	NA	3.3	4	18.5
11.05.1991	98	0	0	NA	10.4	0	3	NA	7	10	31.5
12.05.1991	89	0	0	0	0	2.5	1	NA	6	8	31.75
13.05.1991	91	0	0	NA	7	0	2.4	NA	4	6	27.75
14.05.1991	93	0	4	NA	3.2	3.8	-2.7	NA	7.3	10	28
15.05.1991	92	4	0	NA	0	8.5	-0.9	NA	6	8	31.75
16.05.1991	91	0	0	NA	0	4.4	0.8	NA	9	10	17.75
17.05.1991	95	0	0	NA	8	0	-0.9	NA	13.3	15	2
18.05.1991	91	0	0	NA	0	5.3	-0.1	NA	10.7	12	33.75
19.05.1991	74	0	0	0	0	10.4	4.9	NA	7	10	27.75
20.05.1991	95	0	0	NA	0	0	5.5	NA	11.7	15	31
21.05.1991	76	0	0	NA	0	4.4	6.9	NA	10.7	16	29
22.05.1991	96	0	3	NA	1.8	0	-0.6	NA	15	20	31
23.05.1991	97	3	7	NA	1.7	3.7	-1.2	NA	5.3	8	33
24.05.1991	99	10	4	NA	1	0	-1.1	NA	4	5	27.75
25.05.1991	100	10	10	NA	1.2	0	-0.1	NA	7.3	8	33.5
26.05.1991	96	15	0	NA	0	10	2.2	NA	9.3	10	36
27.05.1991	97	0	0	NA	0	4.4	3.7	NA	6.7	10	36
28.05.1991	92	0	0	NA	0	9.9	5.1	NA	9.3	10	4
29.05.1991	84	0	0	NA	0	6.1	7.3	NA	7.7	10	28
30.05.1991	79	0	0	NA	0	10.4	8.3	NA	7.3	10	32.25
30.09.1991	93	0	0	NA	14.4	4	4.7	NA	7.3	8	22.5
01.10.1991	100	0	0	NA	0	0	1.5	NA	10.7	14	27.75
02.10.1991	87	0	0	NA	0	5.4	2.8	NA	6	8	29
03.10.1991	66	0	0	NA	0	9.7	8.2	NA	0.3	1	4.5
04.10.1991	76	0	0	NA	0	7.2	5.6	NA	3	6	14.5
05.10.1991	93	0	0	NA	0	9.2	8.1	NA	3.3	6	9.75
06.10.1991	82	0	0	0	0	8.5	10	NA	6.7	8	16.75
07.10.1991	84	0	0	NA	0	9	9.8	NA	4.3	6	15.25
08.10.1991	85	0	0	NA	0	3.5	8.5	NA	1.3	2	9.75
09.10.1991	87	0	0	NA	0	9	8.2	NA	2	4	9.75
10.10.1991	93	0	0	NA	0.3	4.8	6.7	NA	4	8	16.25
11.10.1991	95	0	0	NA	2	0	7.7	NA	7.3	8	15.25
12.10.1991	98	0	0	NA	2.5	0	7.8	NA	2	2	16.75
13.10.1991	98	0	0	0	0	0	5.9	NA	1.3	2	9
14.10.1991	77	0	0	NA	0	8.5	8.1	NA	0.7	2	4.5
15.10.1991	91	0	0	NA	0	8.3	7.1	NA	3.3	6	19
16.10.1991	100	0	0	NA	18	0	3.3	NA	6.7	8	19
17.10.1991	100	0	0	NA	0	0	-1.1	NA	4.7	6	24.75
18.10.1991	100	0	0	NA	0.4	0	-2.1	NA	5	6	27
19.10.1991	99	0	1	NA	2.2	0	-4.9	NA	4.3	5	25.75
