Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta
2015-08-04 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.6 H1LBOU01 0 H1LBOU01 19.7 Measured -0.136054421768707 54 Measured H1LBOU01 0 0
2015-08-05 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.3 H1LBOU01 0 H1LBOU01 15.3 Measured -0.54421768707483 79 Measured H1LBOU01 0 0
2015-08-06 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.1 H1LBOU01 0 H1LBOU01 20 Measured -0.163265306122449 59 Measured H1LBOU01 0 0
2015-08-07 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 0 H1LBOU01 22.4 Measured -0.0952380952380956 45 Measured H1LBOU01 0 0
2015-08-08 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.4 H1LBOU01 0 H1LBOU01 22.5 Measured -0.149659863945578 49 Measured H1LBOU01 0 0
2015-08-09 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.8 H1LBOU01 0 H1LBOU01 18.7 Measured -0.557823129251701 71 Measured H1LBOU01 0 0
2015-08-10 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 4.6 H1LBOU01 20.3 Measured -0.340136054421769 62 Measured H1LBOU01 4.6 4.6
2015-08-11 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 21.6 Measured -0.0952380952380951 44 Measured H1LBOU01 0 0
2015-08-12 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.3 H1LBOU01 12.8 H1LBOU01 20 Measured -0.380952380952381 62 Measured H1LBOU01 12.8 12.8
2015-08-13 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.9 H1LBOU01 0.1 H1LBOU01 17.9 Measured -0.408163265306122 71 Measured H1LBOU01 0.1 0.1
2015-08-14 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.7 H1LBOU01 0 H1LBOU01 20.5 Measured -0.585034013605442 53 Measured H1LBOU01 0 0
2015-08-15 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.4 H1LBOU01 0.1 H1LBOU01 17.5 Measured -0.122448979591837 64 Measured H1LBOU01 0.1 0.1
2015-08-16 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3 H1LBOU01 0.6 H1LBOU01 16.1 Measured -0.204081632653061 76 Measured H1LBOU01 0.6 0.6
2015-08-17 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2 H1LBOU01 7.1 H1LBOU01 14.5 Measured -0.408163265306122 82 Measured H1LBOU01 7.1 7.1
2015-08-18 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 48.8 H1LBOU01 11.7 Measured -0.299319727891157 100 Measured H1LBOU01 48.8 48.8
2015-08-19 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.1 H1LBOU01 0 H1LBOU01 11.2 Measured -0.340136054421769 74 Measured H1LBOU01 0 0
2015-08-20 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.3 H1LBOU01 0 H1LBOU01 11.4 Measured -0.0680272108843537 50 Measured H1LBOU01 0 0
2015-08-21 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.5 H1LBOU01 0 H1LBOU01 12.1 Measured -0.0816326530612244 52 Measured H1LBOU01 0 0
2015-08-22 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.5 H1LBOU01 0.1 H1LBOU01 10.9 Measured -0.435374149659864 58 Measured H1LBOU01 0.1 0.1
2015-08-23 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.3 H1LBOU01 0.2 H1LBOU01 11 Measured -0.612244897959184 73 Measured H1LBOU01 0.2 0.2
2015-08-24 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.1 H1LBOU01 0.8 H1LBOU01 12.8 Measured -0.829931972789115 88 Measured H1LBOU01 0.8 0.8
2015-08-25 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.8 H1LBOU01 0.6 H1LBOU01 8.2 Measured -0.557823129251701 94 Measured H1LBOU01 0.6 0.6
2015-08-26 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.2 H1LBOU01 0 H1LBOU01 12.6 Measured -0.108843537414966 62 Measured H1LBOU01 0 0
2015-08-27 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.4 H1LBOU01 0 H1LBOU01 16 Measured -0.517006802721089 59 Measured H1LBOU01 0 0
2015-08-28 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 0.4 H1LBOU01 14.5 Measured -0.571428571428571 87 Measured H1LBOU01 0.4 0.4
2015-08-29 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.5 H1LBOU01 0 H1LBOU01 15.6 Measured -0.340136054421769 76 Measured H1LBOU01 0 0
2015-08-30 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.7 H1LBOU01 0 H1LBOU01 20.7 Measured 0.0136054421768705 57 Measured H1LBOU01 0 0
2015-08-31 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.3 H1LBOU01 0 H1LBOU01 21.3 Measured 0.0680272108843537 48 Measured H1LBOU01 0 0
2015-09-01 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.5 H1LBOU01 1.4 H1LBOU01 17.4 Measured -0.35374149659864 60 Measured H1LBOU01 1.4 1.4
2015-09-02 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.1 H1LBOU01 0 H1LBOU01 7.7 Measured -0.598639455782313 80 Measured H1LBOU01 0 0
2015-09-03 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.5 H1LBOU01 0.2 H1LBOU01 10 Measured -0.585034013605442 70 Measured H1LBOU01 0.2 0.2
2015-09-04 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.9 H1LBOU01 0 H1LBOU01 7.6 Measured -0.408163265306122 71 Measured H1LBOU01 0 0
2015-09-05 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.3 H1LBOU01 7.3 H1LBOU01 6.1 Measured -0.598639455782313 82 Measured H1LBOU01 7.3 7.3
2015-09-06 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 76.4 H1LBOU01 3.6 Measured -0.598639455782313 100 Measured H1LBOU01 76.4 76.4
2015-09-07 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 4.4 H1LBOU01 3.7 Measured -0.462585034013605 98 Measured H1LBOU01 4.4 4.4
2015-09-08 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5 H1LBOU01 4.3 H1LBOU01 5 Measured -0.54421768707483 90 Measured H1LBOU01 4.3 4.3
2015-09-09 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.4 H1LBOU01 1.9 H1LBOU01 4.1 Measured -0.448979591836735 93 Measured H1LBOU01 1.9 1.9
2015-09-10 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.6 H1LBOU01 3.5 H1LBOU01 5.3 Measured -0.448979591836735 95 Measured H1LBOU01 3.5 3.5
2015-09-11 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.5 H1LBOU01 0.2 H1LBOU01 7.3 Measured -0.517006802721088 94 Measured H1LBOU01 0.2 0.2
2015-09-12 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.1 H1LBOU01 0 H1LBOU01 9.3 Measured -0.285714285714286 90 Measured H1LBOU01 0 0
2015-09-13 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.3 H1LBOU01 0 H1LBOU01 11.5 Measured -0.571428571428571 80 Measured H1LBOU01 0 0
2015-09-14 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.9 H1LBOU01 3.9 H1LBOU01 9.5 Measured -0.73469387755102 96 Measured H1LBOU01 3.9 3.9
2015-09-15 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.5 H1LBOU01 0.1 H1LBOU01 9.1 Measured -0.530612244897959 85 Measured H1LBOU01 0.1 0.1
2015-09-16 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.7 H1LBOU01 0 H1LBOU01 13.3 Measured -0.136054421768707 70 Measured H1LBOU01 0 0
2015-09-17 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10 H1LBOU01 4.1 H1LBOU01 13.4 Measured -0.394557823129252 70 Measured H1LBOU01 4.1 4.1
2015-09-18 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.4 H1LBOU01 0 H1LBOU01 7.1 Measured -0.462585034013605 90 Measured H1LBOU01 0 0
2015-09-19 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.4 H1LBOU01 0 H1LBOU01 8.2 Measured -0.217687074829932 78 Measured H1LBOU01 0 0
2015-09-20 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1 H1LBOU01 1.5 H1LBOU01 4.4 Measured -0.693877551020408 93 Measured H1LBOU01 1.5 1.5
2015-09-21 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.7 H1LBOU01 0.1 H1LBOU01 4.7 Measured -0.598639455782313 89 Measured H1LBOU01 0.1 0.1
2015-09-22 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.9 H1LBOU01 0 H1LBOU01 6.9 Measured -0.503401360544218 80 Measured H1LBOU01 0 0
2015-09-23 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 1.3 H1LBOU01 5.7 Measured -0.435374149659864 93 Measured H1LBOU01 1.3 1.3
2015-09-24 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.2 H1LBOU01 0 H1LBOU01 7.7 Measured -0.258503401360544 79 Measured H1LBOU01 0 0
2015-09-25 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.3 H1LBOU01 0 H1LBOU01 7.4 Measured -0.489795918367347 85 Measured H1LBOU01 0 0
2015-09-26 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.5 H1LBOU01 0.1 H1LBOU01 4.1 Measured -0.693877551020408 96 Measured H1LBOU01 0.1 0.1
2015-09-27 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3 Measured -0.625850340136054 99 Measured H1LBOU01 0 0
2015-09-28 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.9 H1LBOU01 0.1 H1LBOU01 3.9 Measured -0.462585034013605 87 Measured H1LBOU01 0.1 0.1
2015-09-29 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 0 H1LBOU01 2.7 Measured -0.462585034013605 96 Measured H1LBOU01 0 0
2015-09-30 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.9 H1LBOU01 0 H1LBOU01 1.6 Measured -0.136054421768707 77 Measured H1LBOU01 0 0
2015-10-01 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.6 H1LBOU01 0 H1LBOU01 4.1 Measured 0.0544217687074829 63 Measured H1LBOU01 0 0
2015-10-02 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.6 H1LBOU01 0 H1LBOU01 6.7 Measured 0.0816326530612246 54 Measured H1LBOU01 0 0
2015-10-03 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 0 H1LBOU01 8.6 Measured -0.17687074829932 81 Measured H1LBOU01 0 0
2015-10-04 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.2 H1LBOU01 0.4 H1LBOU01 9.9 Measured -0.258503401360544 76 Measured H1LBOU01 0.4 0.4
2015-10-05 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.8 H1LBOU01 0 H1LBOU01 8.3 Measured -0.285714285714286 88 Measured H1LBOU01 0 0
2015-10-06 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.3 H1LBOU01 0 H1LBOU01 8.5 Measured -0.503401360544218 87 Measured H1LBOU01 0 0
2015-10-07 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 3.1 H1LBOU01 8.4 Measured -0.585034013605442 95 Measured H1LBOU01 3.1 3.1
2015-10-08 0.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7 H1LBOU01 7.8 Measured -0.312925170068027 100 Measured H1LBOU01 7 7
2015-10-09 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.9 Measured -0.299319727891156 100 Measured H1LBOU01 0 0
2015-10-10 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.1 H1LBOU01 0 H1LBOU01 1.1 Measured -0.639455782312925 57 Measured H1LBOU01 0 0
2015-10-11 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.6 H1LBOU01 0 H1LBOU01 -3.7 Measured -0.707482993197279 69 Measured H1LBOU01 0 0
2015-10-12 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.2 H1LBOU01 0 H1LBOU01 -3.4 Measured -0.503401360544218 91 Measured H1LBOU01 0 0
2015-10-13 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.5 H1LBOU01 3.6 H1LBOU01 -1.3 Measured -0.340136054421769 89 Measured H1LBOU01 0 0
2015-10-14 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11 H1LBOU01 2.3 Measured -0.380952380952381 100 Measured H1LBOU01 11 11
2015-10-15 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 19.6 H1LBOU01 5.6 Measured -0.380952380952381 100 Measured H1LBOU01 19.6 19.6
2015-10-16 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.7 H1LBOU01 14.4 H1LBOU01 4.6 Measured -0.448979591836735 100 Measured H1LBOU01 14.4 14.4
2015-10-17 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 0.8 Measured -0.571428571428571 100 Measured H1LBOU01 1.1 1.1
2015-10-18 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.5 H1LBOU01 0.5 H1LBOU01 0.6 Measured -0.489795918367347 95 Measured H1LBOU01 0.5 0.5
2015-10-19 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 Measured -0.530612244897959 100 Measured H1LBOU01 0 0
2015-10-20 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.8 H1LBOU01 5.9 H1LBOU01 -0.2 Measured -0.598639455782313 100 Measured H1LBOU01 5.9 0
2015-10-21 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.8 H1LBOU01 0.1 Measured -0.612244897959184 100 Measured H1LBOU01 0.8 0
2015-10-22 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 2.8 H1LBOU01 1.2 Measured -0.625850340136054 100 Measured H1LBOU01 2.8 2.8
2015-10-23 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 0 H1LBOU01 1.9 Measured -0.625850340136054 97 Measured H1LBOU01 0 0
2015-10-24 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.1 H1LBOU01 0 H1LBOU01 6.1 Measured 0.299319727891156 52 Measured H1LBOU01 0 0
2015-10-25 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.9 H1LBOU01 0.4 H1LBOU01 3.5 Measured -0.530612244897959 95 Measured H1LBOU01 0.4 0.4
2015-10-26 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 0 H1LBOU01 2.8 Measured 0.0408163265306122 73 Measured H1LBOU01 0 0
2015-10-27 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.6 Measured -0.761904761904762 100 Measured H1LBOU01 0 0
2015-10-28 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.9 Measured -0.693877551020408 100 Measured H1LBOU01 0 0
2015-10-29 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 0 H1LBOU01 1.2 Measured -0.73469387755102 100 Measured H1LBOU01 0 0
2015-10-30 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.6 H1LBOU01 0 H1LBOU01 6.6 Measured 0.136054421768707 53 Measured H1LBOU01 0 0
2015-10-31 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.6 H1LBOU01 0 H1LBOU01 6.8 Measured 0.0272108843537415 51 Measured H1LBOU01 0 0
2015-11-01 1.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.4 H1LBOU01 0 H1LBOU01 7.3 Measured 0.489795918367347 24 Measured H1LBOU01 0 0
2015-11-02 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.2 H1LBOU01 0 H1LBOU01 12.9 Measured 1.59183673469388 10 Measured H1LBOU01 0 0
2015-11-03 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.1 H1LBOU01 0 H1LBOU01 11.9 Measured 1.60544217687075 9 Measured H1LBOU01 0 0
2015-11-04 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.2 H1LBOU01 0.1 H1LBOU01 10.8 Measured 1.14285714285714 11 Measured H1LBOU01 0.1 0.1
2015-11-05 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.5 H1LBOU01 0 H1LBOU01 7.6 Measured 0.136054421768707 48 Measured H1LBOU01 0 0
2015-11-06 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.8 H1LBOU01 0.9 H1LBOU01 6.3 Measured 0.0408163265306122 87 Measured H1LBOU01 0.9 0.9
2015-11-07 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.8 H1LBOU01 8.2 Measured -0.36734693877551 100 Measured H1LBOU01 6.8 6.8
2015-11-08 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.7 H1LBOU01 0 H1LBOU01 6.8 Measured 0.0136054421768707 66 Measured H1LBOU01 0 0
2015-11-09 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 22 H1LBOU01 5.9 Measured -0.517006802721088 100 Measured H1LBOU01 22 22
2015-11-10 6.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.7 H1LBOU01 6.3 Measured -0.598639455782313 100 Measured H1LBOU01 7.7 7.7
2015-11-11 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 6.9 Measured -0.517006802721088 100 Measured H1LBOU01 1.2 1.2
2015-11-12 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 2 Measured -0.530612244897959 100 Measured H1LBOU01 0.1 0.1
2015-11-13 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 7.8 H1LBOU01 2.8 Measured -0.612244897959184 100 Measured H1LBOU01 7.8 7.8
2015-11-14 5 H1LBOU01 0 H1LBOU01 11 H1LBOU01 0.2 H1LBOU01 18 H1LBOU01 -2 Measured -0.585034013605442 100 Measured H1LBOU01 0 0
2015-11-15 4.3 H1LBOU01 11 H1LBOU01 0 H1LBOU01 0 H1LBOU01 78.8 H1LBOU01 2.6 Measured -0.612244897959184 100 Measured H1LBOU01 78.8 78.8
2015-11-16 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.6 H1LBOU01 6.3 H1LBOU01 3.3 Measured -0.476190476190476 100 Measured H1LBOU01 6.3 6.3
2015-11-17 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 20.3 H1LBOU01 4 Measured -0.489795918367347 100 Measured H1LBOU01 20.3 20.3
2015-11-18 6.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.5 H1LBOU01 2.8 Measured -0.625850340136054 100 Measured H1LBOU01 8.5 8.5
2015-11-19 4.3 H1LBOU01 0 H1LBOU01 6 H1LBOU01 0 H1LBOU01 37 H1LBOU01 1.8 Measured -0.653061224489796 100 Measured H1LBOU01 37 37
2015-11-20 3 H1LBOU01 6 H1LBOU01 22 H1LBOU01 0 H1LBOU01 19.1 H1LBOU01 -1.2 Measured -0.489795918367347 100 Measured H1LBOU01 0 0
2015-11-21 3 H1LBOU01 22 H1LBOU01 5 H1LBOU01 1 H1LBOU01 4.3 H1LBOU01 -4.4 Measured -0.625850340136054 100 Measured H1LBOU01 0 0
2015-11-22 3.3 H1LBOU01 22 H1LBOU01 5 H1LBOU01 0 H1LBOU01 2.7 H1LBOU01 -6.7 Measured -0.653061224489796 97 Measured H1LBOU01 0 0
2015-11-23 3.3 H1LBOU01 22 H1LBOU01 8 H1LBOU01 0 H1LBOU01 4.5 H1LBOU01 -6.7 Measured -0.557823129251701 97 Measured H1LBOU01 0 0
2015-11-24 2 H1LBOU01 30 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 0 H1LBOU01 -8 Measured -0.680272108843537 95 Measured H1LBOU01 0 0
2015-11-25 2 H1LBOU01 30 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 -5.8 Measured -0.489795918367347 97 Measured H1LBOU01 0 0
2015-11-26 6.3 H1LBOU01 30 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 -4.3 Measured -0.612244897959184 100 Measured H1LBOU01 0 0
2015-11-27 1.3 H1LBOU01 28 H1LBOU01 0 H1LBOU01 3.3 H1LBOU01 0 H1LBOU01 -5.2 Measured -0.54421768707483 98 Measured H1LBOU01 0 0
2015-11-28 4.7 H1LBOU01 28 H1LBOU01 5 H1LBOU01 3.7 H1LBOU01 1.3 H1LBOU01 -5.5 Measured -0.598639455782313 98 Measured H1LBOU01 0 0
2015-11-29 3 H1LBOU01 33 H1LBOU01 33 H1LBOU01 0 H1LBOU01 40.3 H1LBOU01 -3.3 Measured -0.421768707482993 100 Measured H1LBOU01 0 0
2015-11-30 6.7 H1LBOU01 60 H1LBOU01 15 H1LBOU01 0 H1LBOU01 42.2 H1LBOU01 -2 Measured -0.476190476190476 100 Measured H1LBOU01 0 0
2015-12-01 8 H1LBOU01 68 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.3 H1LBOU01 -2.9 Measured -0.693877551020408 100 Measured H1LBOU01 0 0
2015-12-02 5.3 H1LBOU01 55 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.4 H1LBOU01 0.9 Measured -0.244897959183673 100 Measured H1LBOU01 3.4 3.4
2015-12-03 2.7 H1LBOU01 55 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 0 H1LBOU01 -0.3 Measured -0.149659863945578 85 Measured H1LBOU01 0 0
2015-12-04 2.7 H1LBOU01 55 H1LBOU01 0 H1LBOU01 5 H1LBOU01 1.1 H1LBOU01 -0.5 Measured -0.312925170068027 91 Measured H1LBOU01 0 0
2015-12-05 2.3 H1LBOU01 53 H1LBOU01 0 H1LBOU01 6.1 H1LBOU01 0.1 H1LBOU01 -0.6 Measured -0.54421768707483 84 Measured H1LBOU01 0 0
2015-12-06 4.3 H1LBOU01 53 H1LBOU01 0 H1LBOU01 2.7 H1LBOU01 0.4 H1LBOU01 0.2 Measured -0.625850340136054 96 Measured H1LBOU01 0.4 0
2015-12-07 2.7 H1LBOU01 50 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 2.8 Measured -0.258503401360544 100 Measured H1LBOU01 1.1 1.1
2015-12-08 2.3 H1LBOU01 45 H1LBOU01 0 H1LBOU01 2.7 H1LBOU01 0 H1LBOU01 0.6 Measured -0.394557823129252 100 Measured H1LBOU01 0 0
2015-12-09 6.7 H1LBOU01 45 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.3 H1LBOU01 -0.6 Measured -0.353741496598639 100 Measured H1LBOU01 0 0
2015-12-10 2 H1LBOU01 40 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 0 H1LBOU01 -2.7 Measured -0.244897959183673 74 Measured H1LBOU01 0 0
2015-12-11 4.3 H1LBOU01 40 H1LBOU01 5 H1LBOU01 3 H1LBOU01 12.2 H1LBOU01 -2.6 Measured -0.149659863945578 77 Measured H1LBOU01 0 0
2015-12-12 4.3 H1LBOU01 45 H1LBOU01 5 H1LBOU01 0.6 H1LBOU01 9.4 H1LBOU01 -3.6 Measured -0.54421768707483 100 Measured H1LBOU01 0 0
2015-12-13 6.3 H1LBOU01 45 H1LBOU01 3 H1LBOU01 0 H1LBOU01 6 H1LBOU01 -3.4 Measured -0.639455782312925 100 Measured H1LBOU01 0 0
2015-12-14 1.7 H1LBOU01 47 H1LBOU01 0 H1LBOU01 4.7 H1LBOU01 1 H1LBOU01 -3.7 Measured -0.326530612244898 77 Measured H1LBOU01 0 0
2015-12-15 2.7 H1LBOU01 47 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -0.9 Measured -0.17687074829932 100 Measured H1LBOU01 0 0
2015-12-16 0.7 H1LBOU01 47 H1LBOU01 0 H1LBOU01 0.5 H1LBOU01 1.4 H1LBOU01 -0.2 Measured -0.258503401360544 100 Measured H1LBOU01 1.4 0
2015-12-17 3 H1LBOU01 45 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.9 H1LBOU01 2.2 Measured -0.0408163265306122 100 Measured H1LBOU01 2.9 2.9
2015-12-18 3 H1LBOU01 40 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 8.9 H1LBOU01 3.4 Measured -0.19047619047619 89 Measured H1LBOU01 8.9 8.9
2015-12-19 1.7 H1LBOU01 40 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.4 Measured -0.54421768707483 100 Measured H1LBOU01 0 0
2015-12-20 2.3 H1LBOU01 30 H1LBOU01 0 H1LBOU01 6.6 H1LBOU01 0 H1LBOU01 5.1 Measured 0.421768707482993 75 Measured H1LBOU01 0 0
2015-12-21 3.7 H1LBOU01 25 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 4.1 H1LBOU01 0.4 Measured -0.244897959183673 97 Measured H1LBOU01 4.1 0
2015-12-22 3.3 H1LBOU01 25 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.7 H1LBOU01 2.1 Measured -0.54421768707483 100 Measured H1LBOU01 0.7 0.7
2015-12-23 3 H1LBOU01 25 H1LBOU01 0 H1LBOU01 3.1 H1LBOU01 0.1 H1LBOU01 1.2 Measured -0.380952380952381 94 Measured H1LBOU01 0.1 0.1
2015-12-24 1.3 H1LBOU01 25 H1LBOU01 0 H1LBOU01 1.8 H1LBOU01 0.4 H1LBOU01 1 Measured -0.435374149659864 100 Measured H1LBOU01 0.4 0.4
2015-12-25 3.3 H1LBOU01 25 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.3 H1LBOU01 1.9 Measured -0.476190476190476 100 Measured H1LBOU01 5.3 5.3
2015-12-26 4.3 H1LBOU01 20 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.1 H1LBOU01 3.4 Measured -0.272108843537415 100 Measured H1LBOU01 0.1 0.1
